http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/337,https://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/mint,antioch,http://nomisma.org/id/antiocheia_syria,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/1020,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_type,mortar (type),-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/15,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/preservation,very good,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/130,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/phase,vii,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/1129,https://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/denomination,ae2,http://nomisma.org/id/ae2,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/910,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_type,"lrd (""cypriot sigillata""), form 2",-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/136,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/sampletype,metallurgical,-,https://www.britishmuseum.org/collection/term/x8879
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/871,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_type,"zeuxippos ware (groups 1-2, yakobson)",-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/483,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/faunal_part,carpal_tarsal,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/459,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/faunal_part,vertebrae,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/12,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/preservation,medium,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/numbertype/total,-,total,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/223,https://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/botanytype,chenopodium album,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=3559,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/1118,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_date,9th c. ad?,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/190,https://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/botanytype,vicia sp,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=3904,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/898,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_type,megarian bowl,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/847,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_type,class 18  (lra 2-riley),-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/txttype/datingelem,-,dating elements,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/1060,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_type,"class 43 (gunsenin-ii) (""collared"")",-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/966,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_type,class 18 (with funnel rim) (lra 2-riley),-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/txttype/m1,-,m1,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/850,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_type,handmade cookware,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/txttype/m2,-,m2,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/989,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_type,late roman red-clay,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/994,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_type,"zeest 72 (""myrmekeion"" type)",-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/411,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/sheepgoat,capra,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/124,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/findtype,charcoal,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/170,https://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/botanytype,hordeum vulgare,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=4513,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/txttype/desc_brief,-,definition,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/956,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_type,bowls of 1st-2nd c. ad,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/146,https://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/material,stone,http://vocab.getty.edu/aat/300011176,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/496,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/faunal_part,lower teeth,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/txttype/c_n,-,c_n,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/txttype/payne,-,payne,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/116,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/findtype,glass,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/415,https://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/faunalspecies,domestic cattle,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=9913,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/264,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/stratrel,medium reliability,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/519,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/faunal_age,adult,-,http://opencontext.org/types/5D8848D1-75EE-47FF-95B9-2A73AFAC72F0
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/16,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/preservation,excellent,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/894,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_type,fine sgraffito ware ,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/faunalspecies,-,faunal species,-,-
